# Constructed from biom file																														
#OTU ID	C021-S239-L001	C022-S245-L001	C002-S256-L001	C003-S262-L001	C001-S250-L001	C041-S228-L001	C011-S268-L001	C023-S251-L001	C043-S240-L001	C052-S252-L001	C051-S246-L001	C053-S258-L001	C042-S234-L001	C031-S257-L001	C012-S227-L001	C013-S233-L001	T011-S235-L001	C033-S269-L001	W011-S259-L001	T021-S241-L001	W012-S265-L001	T041-S253-L001	T031-S247-L001	W021-S271-L001	C061-S264-L001	C063-S229-L001	W031-S236-L001	W022-S230-L001	C062-S270-L001	W032-S242-L001
8cd6bdf43b5b65f3dd593a20cb23d435	0	1	0	2	2	0	1	0	0	0	1	3	0	1	0	1	2	0	1	0	0	0	0	5	0	0	0	2	1	3
bc77dc78600643c82e5e44a0fce690ce	0	1	0	0	0	0	1	0	0	0	1	0	0	5	0	0	0	3	3	0	13	0	0	0	0	0	1	0	0	2
cd014bd89ca44a1fdc598dcf452a79d7	0	1	0	0	0	0	1	0	0	2	0	3	1	5	1	0	0	0	0	0	0	0	0	1	0	2	0	4	0	1
7137d0c383f0099412fe055440caac6d	0	1	0	0	0	1	10	7	2	0	4	7	1	1	32	21	0	0	0	0	0	0	0	2	0	0	1	1	1	0
95fa4c86d58224dc7d838b58ef39f104	0	1	0	0	0	1	0	2	18	0	0	0	0	4	0	0	0	11	0	0	0	0	0	0	21	2	0	1	0	0
87d1f40023779cecf8f1e12ddc5c0702	0	1	0	0	0	5	3	1	0	2	2	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3
55f0cf8af2fba131f07706fdbbd9a69b	0	1	0	0	0	3	1	1	1	1	0	0	0	0	5	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0
8fabb679415fe6a9969015076873e211	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0
2b29e2a0949772ce9db0102e207273a8	0	1	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	10	11	0	17	0	0	5	0	0	19	15	6	66
94524550a48bb2c91ee2286989fd538a	0	1	0	17	5	0	0	0	0	1	0	0	0	0	1	1	4	0	0	0	0	2	0	1	0	0	0	2	0	0
5427289d2aab0361bb6c147899f4544e	0	1	3	3	0	0	1	0	2	3	0	3	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
af40303e1abda6e6bd3e41600b3b5b3c	0	1	0	0	0	0	0	0	0	3	0	1	0	1	1	4	0	0	3	0	0	0	0	6	0	0	3	0	0	1
ec2d632e3c6ea61300110fcc4da82006	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
f66c6ca7019ad07773316facfba55378	0	1	0	0	0	0	2	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
a11464ed1a51600eb025af1b97b6f511	0	1	0	0	0	5	0	2	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
3a1acc80d162bbab5bb9d5d2504acb30	0	1	0	0	0	0	0	3	0	10	14	0	0	0	1	1	0	3	1	0	0	0	0	0	0	7	0	0	0	0
9bca86a9f352825611a02001bdf960fd	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0
5c9c41796963bcaf792dff89a1094b4c	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0
bae7975ae6514a7759a5a430605a5091	0	1	0	0	0	0	0	2	0	0	2	0	0	1	1	0	0	3	0	0	0	0	0	1	5	3	2	1	0	1
c69d35ce8a315dfeda475581c9b6333e	0	1	0	0	0	1	0	1	2	0	1	0	0	2	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
f36a4aec3b04e8c92af113e6a1440926	0	1	0	0	0	0	0	8	1	2	2	1	0	10	0	0	0	1	0	0	0	0	0	0	3	5	0	2	0	0
0621a8d4dec38ae7f0e0286ae0eb497a	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0	0	1	0	0	0	0	0	14	0	0	0	0	0
8475e8186437f15f6b27c1400338963f	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0
bd45c9fcd89f77577af26b9b54c11ae2	0	1	0	0	0	0	0	2	0	1	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53ea7f84cb74c7636f82e7499f52205c	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	1	0
94c6a721e076e4f247a08f0890b2c5d7	0	1	0	0	0	4	1	1	5	6	7	4	5	16	0	0	0	2	0	0	0	0	0	0	41	10	0	0	1	1
6565156a1b566e9bfa22e33d895a84dd	0	1	0	0	0	1	0	1	0	0	0	2	0	0	2	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d9a020293b7531bc406e252e8048b9a7	0	1	0	0	10	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2563a689969f7cadec3d3dee0bc787de	0	1	0	0	0	0	5	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	3	0
d81cfe7d45d48b1135ddf6ec68646195	0	1	0	0	0	0	0	2	4	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
6282ad6e8278f6525448440c2fbaf9b4	0	1	0	0	4	0	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0
baa19fd9be38320efe8ce5d8c28365c3	0	1	0	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
9c14c1f9916692491946ef6552cfdbd2	0	1	0	0	0	0	0	0	0	3	1	4	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	3	1
a46316405eee5e076be917aeba9dc8d3	0	1	0	0	0	0	2	6	0	3	0	0	0	9	3	0	0	0	2	0	7	0	0	1	0	0	0	2	0	0
3c62219fa3086bfbc2db26d806e1a142	0	1	0	0	0	0	2	0	0	0	1	0	3	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03873d987d578f9877b5ea95b6039990	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	4	6
ea15a530b6b2ad8a7d48736a8ff9cd1d	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0
18c146de40b81659a232d1a31b055f0f	0	1	0	0	0	1	0	1	3	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	1	1
0f820749be0aafe45d4545f2581c25f9	0	1	0	0	0	2	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3273469331edea782e8295a5694dd7d6	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1
1d0675ccd2ac472ec971858620446e0e	0	1	1	0	0	0	1	0	0	0	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	2
8034d9d2276a3233ab98b00129c91ac5	0	1	0	0	0	0	0	2	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1
3069e0e6d26bbcf24687d4c286ffcf68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6
3b8d3b93cb70a453839a9a5fd79683a0	0	1	0	0	0	0	0	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9809ec3a128393dfde1a86f176d11a5c	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cc8b6495bdeaae697861fef0c81db72	0	1	0	0	0	0	0	0	0	1	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0
e9796a73d1e5f0201d7dfa8bb82e8e06	0	1	0	0	0	0	2	1	0	2	0	1	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	3	4	0
f21c3af75d34dbf163ef08fac523bf1a	0	1	0	0	3	0	1	0	2	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0
0307040c5e00bc641c8957a380b2577a	0	1	0	0	0	2	0	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0
12434c789272d5f19d9c08e16b313177	0	1	0	0	0	0	1	1	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
17c932d85de619fa7e8db9b4a4132c97	0	1	0	0	1	0	0	0	1	2	0	7	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0
37776a02c016709974f2b293dde12a39	0	1	32	32	16	0	6	0	0	2	0	0	0	0	0	3	23	3	0	0	0	0	0	0	0	0	0	0	17	4
68044de85e54e91528a7f13af4364dfa	0	1	0	2	0	0	5	0	0	0	0	1	7	0	2	7	0	0	0	0	0	0	0	0	0	0	2	0	1	1
afc515ee7eedcbe9ed2759a5657fc46f	0	1	2	10	3	0	1	0	0	0	0	0	2	0	0	1	4	0	0	2	0	1	0	0	0	0	0	0	1	2
7b3c493dd46bbee190c9ecf4fef4ba8d	0	1	0	1	7	0	0	1	0	0	0	0	0	1	0	0	5	1	0	1	4	5	0	1	0	0	0	1	0	4
ad0ddbde8ed9244079e1bee69c065f93	0	1	0	0	0	0	0	1	3	6	0	0	0	4	5	0	0	9	23	0	47	0	0	10	0	0	4	16	0	2
ad7322fff92a588a624ffc0162e11105	0	1	0	0	0	1	0	1	2	4	2	3	0	1	0	3	0	0	0	0	0	0	0	0	4	0	0	9	2	0
2a2da86c899e838a77d7fcc6ab1a89ce	0	1	0	0	0	0	3	0	0	1	0	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	7	1	0	3
f92a8047708161fde5c7cac28d2a6150	0	1	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
6214352c92651b411dae2e53b144d7a7	0	1	0	0	0	1	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51c0be160de2edf701b854132d6121c4	0	1	0	0	0	0	2	1	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
c4201a185971cf73ccff8a1262ec5cda	0	1	0	0	0	0	2	0	0	1	0	8	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	3	0
d81042648ad8dec1fbe0440819753bfa	0	1	0	0	0	0	0	2	0	1	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0
ea0c00634cda52331edfe3635753124a	0	1	0	0	0	5	4	2	2	1	0	0	0	11	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0
b8f4f7a73f0f3c23f46c32dda0df8ea8	0	1	7	0	3	11	0	0	0	7	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	1	11	3	17
8608637be3c5bdc7b54045b8e9729b25	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	10	0	3	0	0	18	0	0	3	8	0	6
7d7de8f3828ee88b15046afe28e2e929	0	1	0	0	0	0	0	2	1	3	0	1	0	2	0	3	0	6	0	0	0	0	0	0	1	0	0	7	1	0
7430c79c04d7f4bd17a77d0472e6058d	0	1	0	0	0	0	3	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cd9a720802b92a149431e0f4952d1b6	0	1	0	0	0	0	0	1	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1
d9362f312a97b70b0ecf7f4d5e95ba25	0	1	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
a6598f698c9b45cf2fe7511ab9bc6688	0	1	0	0	0	4	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
c0986c454782c4f0efb4a0455aaefd4d	0	1	1	0	0	0	3	0	1	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
74976b82ae15d0be1663c7b46e012a06	0	1	0	0	0	3	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
44e3e58eae97a4b4d2778b199efa7da6	0	1	1	0	0	0	4	0	0	0	0	0	0	4	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ac487da4868668ae4e71f40a6de4f4ba	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	2	0	0	0	1	0	0	0	0	0
84f06e1a549c2d469cc2156c24f33234	0	1	0	0	0	2	0	1	6	0	3	0	0	0	1	6	0	23	0	0	1	0	0	2	2	0	0	3	0	0
3e4348c2f6b0d79ea6a1f7d0e80d6dc7	0	1	0	0	0	13	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
012a235c3f77e5e1e2d75b8d79a0d09f	0	1	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
4bf1ccfff1e218c8f6a8dd1a45e8f0ac	0	1	0	0	0	1	0	1	4	1	1	0	0	0	4	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0
dc910fb5b23029491e5caebefdf365c5	0	1	2	0	1	2	9	0	0	11	0	7	9	0	1	9	0	3	0	0	4	0	0	10	0	0	53	4	18	60
d177e08d9dc8ba7854f065614645f5d0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3
b1ba6f31d20ee2f51d06c79c71a9b010	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
5cca545e99d22040b156304677f48371	0	1	0	0	0	0	0	4	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abfc24029f5b76823471f100d7547f3c	0	1	0	0	0	0	1	2	1	0	1	0	2	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1
984556d704d402a35316e4e87b350859	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	7	0	0	0	1
73f1a7d2bfc647ce59a5300efb7005de	0	1	2	3	3	0	2	0	0	0	2	0	0	9	5	10	6	5	0	5	0	2	2	6	2	0	1	3	4	0
eb703e3dcf56f0af582dbf38d835c5ad	0	1	0	0	0	6	2	0	3	0	2	2	0	2	0	0	0	9	0	0	1	0	0	0	6	0	0	2	0	1
47c1cc02ff4bbd35ce310b6fb43d80bf	0	1	1	0	1	2	0	0	0	0	0	0	0	1	3	4	1	0	0	0	0	0	0	0	1	0	0	1	3	3
4700bab421d731aed14eae1cced3cce5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	1	1	1
e406c7595f449666cd5b6c4e86b38196	0	1	0	0	0	0	2	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cfaa2c80462cb53438bdf7dd56de3463	0	1	0	1	0	0	1	1	0	1	0	2	0	2	0	2	0	1	0	0	2	1	0	0	1	0	0	0	2	3
12c0bf1397b4d8f9d658a53f67c37bba	0	1	0	0	0	1	0	0	0	7	0	0	0	1	0	0	0	3	0	0	0	0	0	0	3	1	1	0	0	0
28552b0c3e845107849ebce05a7cda37	0	1	1	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
54d8a36f3014d25272fe572236ef035d	0	1	0	3	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0
fc743c2e4c839575962247e01e90b681	0	1	0	2	2	0	0	1	0	1	2	0	0	1	0	0	1	1	5	0	0	0	0	3	2	5	8	3	0	3
e87e89f363fcdd6729fe2ef4669e0faa	0	1	0	0	0	0	1	7	0	11	0	8	0	0	0	1	0	0	1	1	4	0	0	1	2	1	0	7	13	3
58ea838ba82a9abe28a2bfe3f95d375d	0	1	0	0	0	12	2	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
81e69119b18cf9aecd15b1172b5d2345	0	1	0	0	0	0	0	4	0	2	1	2	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	1	0	0
d9b9c0216e5f339ad121e67397865e5b	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0
c20c65e9421e2fae4831794faf4fc83d	0	1	1	4	5	0	3	3	0	0	0	2	1	0	7	8	7	3	1	0	0	2	0	0	0	0	2	0	15	2
d405fbd75c4be231b2d1ddd4b0b579e0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	1	0	0
20fae9dc6a70fa2eb7ff338ce8a3770f	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f5038c7dc9d808c89757e9b268f136a	0	1	0	0	0	0	1	0	0	5	0	1	0	0	1	0	0	2	1	0	3	0	0	5	0	0	0	2	2	0
54f62d77e9004c66e63d429651179849	0	1	0	0	0	2	6	1	0	2	0	4	10	9	2	1	0	1	4	0	12	0	0	1	0	0	1	10	8	5
8f8897f7974c0efa45eeb8eca634ef16	0	1	0	0	0	0	0	6	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
cdd04589995388e99480b18078ebc535	0	1	0	0	0	1	0	0	0	0	1	0	1	2	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	2
b2ed17b269e33542d3d83378802c35d8	0	0	197	115	123	0	14	0	0	0	0	0	0	0	7	2	99	0	0	6	0	46	0	1	0	0	1	7	0	2
6b5cbdde564564d1d21ac9fdcf0cb0db	0	0	190	10	8	0	5	18	0	2	0	0	0	1	13	12	0	15	2	0	32	0	0	1	1	0	9	0	2	11
fb56320894e60fd13980ec5e1da133fd	0	0	122	23	5	0	47	0	0	0	0	0	0	0	32	10	50	0	0	0	0	4	0	0	0	0	0	0	0	0
fea1f9253a15bbf6873cdb0a4087aeb1	0	0	95	107	84	0	0	0	0	0	0	4	0	0	0	0	4	0	1	26	0	117	5	1	0	0	8	0	2	5
fd81de0c9ab871232940a1f4f8016ee2	0	0	88	5	10	0	0	0	0	0	0	0	0	0	0	0	7	0	1	2	0	0	0	0	0	0	0	0	0	14
5482d1bad6370675bf569d00434832f5	0	0	78	51	30	0	4	0	0	0	0	0	0	0	0	0	50	0	0	4	0	6	5	0	0	0	3	0	9	0
b47ccf2cf3b4a400fb8f9b42c19bf767	0	0	75	6	11	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
0796833e02cc47e4fdc75449aa7cd1be	0	0	74	17	1	0	164	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
474cf3597d87f2fffced88f169cacd8e	0	0	69	36	37	0	27	6	0	0	0	9	1	0	16	18	34	3	0	1	1	2	0	2	0	0	2	16	2	9
37eac9e9f6dc8787235167a4d43b00a7	0	0	62	11	11	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0
16e1aa726fb31c609f796f278017b1bf	0	0	58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0
f5b25bcba440bdd064db89e731e9c126	0	0	53	35	40	20	0	8	3	9	10	27	6	0	32	44	5	6	0	39	5	26	3	2	11	0	18	13	19	46
a1c2b279792320cbf41296a4366287d0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
2594e883db718c9b8b776bc8cd757347	0	0	49	3	5	0	7	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	1	0	0	1
6ff0127a129485cf489258853f7deb49	0	0	46	41	23	0	33	0	0	32	0	4	79	3	8	35	36	0	0	0	0	4	0	0	0	0	1	17	0	0
1b0c7edc36d82c9030fec0103e729feb	0	0	46	3	10	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	3	0	0	0	0	0	3	0
362a960ba358443ac731e7da6a092ba1	0	0	46	0	4	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	0	0	0	0	0	0	0	0	0	0
5f6edfb3024cf9f6fba8dad2c89cb865	0	0	43	15	0	0	107	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ca45648998d996ca3d29fc2328e3fff	0	0	42	2	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	8	41	1	0	0	4	0	0	2
7de214845e653c135e07fad8f1b9b41e	0	0	40	5	7	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	4	0	0	5
d7e5f61d8f0d4651e9f3f2dd599b7d5b	0	0	39	21	20	0	50	2	1	2	1	14	1	0	20	7	15	0	1	2	1	12	1	0	2	0	10	1	4	15
ee7789983fa43e6ae0c684e4d39471bb	0	0	39	23	13	0	54	0	0	0	1	8	0	0	55	9	4	0	0	0	0	2	0	0	0	0	2	1	71	7
d1fc8c2772d5d27c2b73669b9b075073	0	0	39	6	10	0	4	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	1	0	0	0	0	0	1
4621c0ad515778ff80487c9bf5533175	0	0	38	0	13	0	12	0	0	1	0	5	0	0	11	0	10	0	0	0	0	0	0	0	0	0	2	0	0	2
4cbffea7bf192cc29c2c572931128b97	0	0	33	15	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0
53a32a874a829f2dcc675fcae7660e9b	0	0	32	3	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0
52402d7e00c215de7fa1d475d27eb8ef	0	0	32	2	7	0	60	0	0	0	0	6	8	9	17	9	9	9	0	0	0	0	0	0	0	0	0	0	2	0
a882a270e88dad2bf18355cdbcea19bd	0	0	32	27	28	0	1	0	0	0	0	0	0	0	1	0	30	0	0	14	2	4	1	1	0	0	1	0	0	0
f640c1a2b84dd3fc117ddfedf7123d54	0	0	32	0	10	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	2	0
ce8b7e0ce8c8223c36c84a31fa05cce1	0	0	29	8	2	0	2	0	0	0	0	0	0	0	1	0	6	0	0	1	0	1	0	0	0	0	0	1	0	0
47b0ba7949d72f05a6581cacd5313f97	0	0	29	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed5485a2da1265db8c63987e3cea26dd	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ece1910699256556bda4723f7ac076bf	0	0	28	18	40	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	38	0	0	0	0	0	0	0	0
fd27d85b46e0b73facaa1f11dce2808b	0	0	27	77	87	0	2	0	0	0	0	0	0	0	0	0	71	0	0	0	0	3	0	0	0	0	1	0	0	5
c0e5f0f9a919c1ddb7a6b0bcce66be81	0	0	26	6	1	0	7	0	0	0	0	0	0	0	4	2	0	0	0	2	0	1	0	0	0	0	1	0	0	0
81e3c77f7ccdb2d909b550b4fa0c0bd3	0	0	26	3	2	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
c20baa64ca089c25a67b5fcd4cc9bfcf	0	0	26	11	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
80f5e33ed2ba4e9918a6f46ddf8d44d5	0	0	26	30	36	0	0	2	0	0	0	0	0	10	5	0	40	14	0	22	4	14	5	5	2	0	0	6	0	21
4d4b60fc3ceb9e858d0786726f53dc96	0	0	26	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91139f929e2641ad969a4232e7ddd2d2	0	0	25	6	5	0	0	0	0	0	0	0	0	0	0	0	37	0	0	8	0	11	0	0	0	0	0	0	0	0
8dc268aa8e2c87131fc9669f51166eae	0	0	25	36	53	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	25	0	0	0	0	0	0	0	0
105656680b8b2bf1e313df1171cc67aa	0	0	25	19	10	0	30	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0
9b2a2fa29cb418297331e7eecfccbd2e	0	0	24	10	42	0	5	0	0	0	0	0	0	0	0	0	48	0	0	0	0	3	1	0	0	0	0	0	0	0
84fc20584a46152cb8704326066aee76	0	0	23	0	0	0	22	0	0	0	0	0	0	0	13	0	8	0	0	0	0	0	0	7	0	0	8	6	0	0
a8350dca536e3f8df1287cd5580a2a70	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebd8bf004396cf0f5f3fe08d5e74889e	0	0	23	18	14	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
bdc94ef77e6e3c1d101004af8a23cf15	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	5	38
8910e7daa127b50a46ba6d9b95fb2c2b	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d088b3a715c5e6940b5e8e5c5a2ea5b8	0	0	23	108	85	0	1	0	0	0	0	0	0	0	0	0	28	0	0	39	0	153	55	0	0	0	6	0	15	16
455300e2c908fccde08b66c3c7f1adc6	0	0	22	58	54	0	1	1	0	0	0	1	1	1	2	2	35	0	0	149	0	125	36	0	0	0	2	2	0	3
d577e346312ae47136ade54800c1c381	0	0	22	16	3	0	67	3	0	9	0	2	14	2	58	90	14	0	2	0	1	0	0	6	0	0	16	33	45	38
840da456d3adc9cfe4da1da628c47ea5	0	0	21	16	2	0	2	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	1
50b80ed38c58776d8dc15b422c6711ce	0	0	21	11	12	0	5	0	0	1	0	0	0	2	1	3	13	0	0	0	0	0	0	0	0	0	1	0	1	1
4bce64e4b17fe174832e6240c012fe98	0	0	21	17	9	1	0	0	0	9	0	0	0	0	0	0	6	26	0	0	2	2	0	0	0	0	3	1	0	0
448ebc697880e95c994b99244ad67814	0	0	21	41	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	0
1cc8260a58e9a0c40846a43f804ef647	0	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	1	0	0	0	0	0	0	0
c1b04b3b9585ed83c4427958b7e1fddd	0	0	20	11	23	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	2	2	7	6
719f49b973abca5ca7691b459a65fe0e	0	0	20	7	5	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
5c34c298d1b12d7dab446a47f5fa5fd9	0	0	20	13	15	0	24	0	0	0	0	0	0	0	10	0	40	0	0	0	0	0	0	0	0	0	0	0	2	0
bb0edeb78993dca329789ca43c8f859a	0	0	20	13	9	0	1	0	0	0	0	0	0	1	6	1	4	0	0	0	0	0	0	3	0	0	2	0	0	3
